FID,ID,SiteID,Class,Type,VD,HD,PPD,Waypoint,Accuracy,Latitude,Longitude,Complete,comments,Picture,Complete_D
549,413,Steelhead_survey_Reaches-104,Permenant,"Falls, Cascade",4.700000000000000,7.300000000000000,0.350000000000000,700.000000000000000,5.000000000000000,46.412574999999997,-123.132872000000010,-1, , ,Yes
550,414,Steelhead_survey_Reaches-104,Permenant,"Falls, Chute",0.000000000000000,0.000000000000000,0.000000000000000,701.000000000000000,6.000000000000000,46.412354000000001,-123.131412999999990,-1,end of 120m of impassible slides and falls; no measurements taken, ,Yes
551,415,Steelhead_survey_Reaches-104,Transient,LWD,2.000000000000000,3.600000000000000,0.100000000000000,702.000000000000000,6.000000000000000,46.411634999999997,-123.121776999999990,-1, , ,Yes
552,416,Steelhead_survey_Reaches-104,Permenant,Falls,2.100000000000000,4.900000000000000,0.250000000000000,703.000000000000000,6.000000000000000,46.411664000000002,-123.121515000000000,-1, , ,Yes
553,417,Steelhead_survey_Reaches-106,Transient,"LWD, Debris Jam",0.800000000000000,0.300000000000000,0.600000000000000,868.000000000000000,19.000000000000000,47.330409000000003,-123.411392000000010,0, , ,No
554,418,Steelhead_survey_Reaches-106,Transient,LWD,2.000000000000000,0.800000000000000,0.700000000000000,869.000000000000000,20.000000000000000,47.331248000000002,-123.409869000000000,-1, , ,Yes
555,419,Steelhead_survey_Reaches-106,Transient,LWD,1.200000000000000,0.800000000000000,3.000000000000000,870.000000000000000,26.000000000000000,47.331401000000000,-123.408091000000000,0,PPD approximate, ,No
556,420,Steelhead_survey_Reaches-112,Permenant,Cascade,1.800000000000000,4.600000000000000,0.300000000000000,794.000000000000000,8.000000000000000,46.457326999999999,-123.203217000000000,-1, , ,Yes
557,421,Steelhead_survey_Reaches-112,Permenant,"Falls, Cascade",4.000000000000000,12.800000000000001,0.570000000000000,796.000000000000000,13.000000000000000,46.456043000000001,-123.209596000000000,-1, , ,Yes
558,422,Steelhead_survey_Reaches-112,Permenant,Cascade,3.900000000000000,17.100000000000001,0.630000000000000,799.000000000000000,10.000000000000000,46.456467000000004,-123.212298000000000,-1, , ,Yes
559,423,Steelhead_survey_Reaches-112,Permenant,Cascade,0.000000000000000,0.000000000000000,0.000000000000000,800.000000000000000,7.000000000000000,46.457039999999999,-123.215075000000000,0,no measurements obtained, ,No
560,424,Steelhead_survey_Reaches-112,Permenant,Falls,2.400000000000000,3.700000000000000,0.110000000000000,802.000000000000000,7.000000000000000,46.457707999999997,-123.217425000000010,-1, , ,Yes
561,425,Steelhead_survey_Reaches-240,Permenant,Falls,1.160000000000000,2.730000000000000,0.460000000000000,803.000000000000000,8.000000000000000,46.458694000000001,-123.200990000000000,0, , ,No
562,426,Steelhead_survey_Reaches-240,Permenant,Falls,4.800000000000000,9.699999999999999,0.670000000000000,804.000000000000000,9.000000000000000,46.461893000000003,-123.209811000000000,0, , ,No
563,427,Steelhead_survey_Reaches-118,Permenant,Falls,2.200000000000000,1.600000000000000,1.100000000000000,782.000000000000000,8.000000000000000,47.484309000000003,-123.639262000000000,-1, , ,Yes
564,428,Steelhead_survey_Reaches-118,Permenant,LWD,0.000000000000000,0.000000000000000,0.000000000000000,783.000000000000000,10.000000000000000,47.489905999999998,-123.645925000000010,0,sub-t at log jam; no measurements, ,No
565,429,Steelhead_survey_Reaches-118,Permenant,Falls,1.800000000000000,1.200000000000000,1.000000000000000,787.000000000000000,12.000000000000000,47.487260999999997,-123.663996000000000,-1, , ,Yes
566,430,Steelhead_survey_Reaches-118,Permenant,Falls,3.000000000000000,2.000000000000000,0.000000000000000,788.000000000000000,11.000000000000000,47.487175000000001,-123.664214000000000,0,no PPD measurememts; VD and HD approximate, ,No
567,431,Steelhead_survey_Reaches-118,Permenant,Falls,3.800000000000000,3.000000000000000,0.000000000000000,789.000000000000000,16.000000000000000,47.486814000000003,-123.665567999999990,-1,no PPD mesaurement obtained, ,Yes
568,432,Steelhead_survey_Reaches-120,Permenant,Bedrock Slide,1.500000000000000,2.200000000000000,0.300000000000000,673.000000000000000,0.000000000000000,46.520933999999997,-123.196719000000000,-1,No accuracy recorded, ,Yes
569,433,Steelhead_survey_Reaches-120,Permenant,Falls,1.500000000000000,1.700000000000000,2.000000000000000,675.000000000000000,0.000000000000000,46.519333000000003,-123.199409000000000,0,no accuracy recorded; first falls at this waypoint, ,No
570,434,Steelhead_survey_Reaches-120,Permenant,Falls,1.700000000000000,2.000000000000000,1.000000000000000,675.000000000000000,0.000000000000000,46.519333000000003,-123.199409000000000,-1,no accuracy recorded; second falls at this waypoint, ,Yes
571,435,Steelhead_survey_Reaches-174,Transient,Debris Jam,0.700000000000000,1.000000000000000,0.400000000000000,687.000000000000000,6.000000000000000,46.691347000000000,-123.279815000000000,0, , ,No
572,436,Steelhead_survey_Reaches-174,Transient,Debris Jam,0.400000000000000,0.600000000000000,0.800000000000000,689.000000000000000,12.000000000000000,46.684171999999997,-123.275319999999990,0, , ,No
573,437,Steelhead_survey_Reaches-174,Transient,Beaver Dam,0.700000000000000,0.000000000000000,0.500000000000000,690.000000000000000,10.000000000000000,46.680574000000000,-123.274835000000000,0,no HD obtained, ,No
574,438,Steelhead_survey_Reaches-174,Transient,Debris Jam,0.000000000000000,0.000000000000000,0.000000000000000,691.000000000000000,6.000000000000000,46.679839999999999,-123.273493000000000,0,"no measurements obtained, water flows under DJ", ,No
575,439,Steelhead_survey_Reaches-174,Transient,Debris Jam,1.300000000000000,1.600000000000000,0.400000000000000,692.000000000000000,9.000000000000000,46.679617000000000,-123.273324000000000,0, , ,No
576,440,Steelhead_survey_Reaches-174,Transient,LWD,0.000000000000000,0.000000000000000,0.000000000000000,693.000000000000000,9.000000000000000,46.679375000000000,-123.272808000000000,0,water flows under log jam; no mesaurements obtained, ,No
577,441,Steelhead_survey_Reaches-174,Transient,Beaver Dam,1.500000000000000,0.000000000000000,0.000000000000000,694.000000000000000,6.000000000000000,46.679068000000001,-123.272755000000000,0,no HD or PPD measurements obtained, ,No
578,442,Steelhead_survey_Reaches-174,Transient,Beaver Dam,0.500000000000000,0.600000000000000,0.600000000000000,695.000000000000000,8.000000000000000,46.677539000000003,-123.272004000000000,0, , ,No
579,443,Steelhead_survey_Reaches-174,Permenant,"Falls, Bedrock Slide",0.200000000000000,0.500000000000000,0.500000000000000,699.000000000000000,7.000000000000000,46.672750999999998,-123.270104000000000,0, , ,No
580,444,Steelhead_survey_Reaches-174,Transient,LWD,0.400000000000000,0.900000000000000,1.100000000000000,701.000000000000000,8.000000000000000,46.666708999999997,-123.269533000000000,0, , ,No
581,445,Steelhead_survey_Reaches-175,Transient,Beaver Dam,1.700000000000000,2.000000000000000,2.000000000000000,294.000000000000000,3.000000000000000,46.930795000000003,-123.908289999999990,-1, , ,Yes
582,446,Steelhead_survey_Reaches-175,Transient,Beaver Dam,1.000000000000000,1.500000000000000,0.000000000000000,295.000000000000000,4.000000000000000,46.927489999999999,-123.912189000000000,0,no PPD measurement obtained, ,No
583,447,Steelhead_survey_Reaches-175,Transient,Beaver Dam,1.500000000000000,0.400000000000000,0.200000000000000,296.000000000000000,4.000000000000000,46.924666999999999,-123.911514999999990,-1, , ,Yes
584,448,Steelhead_survey_Reaches-182,Permenant,Falls,9.000000000000000,3.000000000000000,3.000000000000000,169.000000000000000,4.000000000000000,47.471305000000001,-123.525876000000000,-1,wypt taken ~15m downstream of falls; all measurements are estimates., ,Yes
585,449,Steelhead_survey_Reaches-184,Permenant,Falls,8.500000000000000,5.900000000000000,0.200000000000000,635.000000000000000,12.000000000000000,46.443522000000002,-123.162582000000000,-1, , ,Yes
586,450,Steelhead_survey_Reaches-192,Transient,"Falls, LWD",0.800000000000000,0.600000000000000,0.700000000000000,543.000000000000000,9.000000000000000,46.598948000000000,-123.435485000000000,0, , ,No
587,451,Steelhead_survey_Reaches-192,Transient,LWD,0.000000000000000,0.000000000000000,0.000000000000000,544.000000000000000,12.000000000000000,46.595813999999997,-123.433376999999990,0,log jam; no measurements obtained, ,No
588,452,Steelhead_survey_Reaches-192,Transient,"Falls, LWD",0.700000000000000,1.000000000000000,0.500000000000000,546.000000000000000,8.000000000000000,46.604483000000002,-123.441260000000000,0, , ,No
589,453,Steelhead_survey_Reaches-192,Transient,Debris Jam,0.400000000000000,0.600000000000000,0.200000000000000,550.000000000000000,7.000000000000000,46.620759000000000,-123.414569000000000,0, , ,No
590,454,Steelhead_survey_Reaches-192,Permenant,Falls,2.000000000000000,6.490000000000000,2.400000000000000,551.000000000000000,7.000000000000000,46.622360999999998,-123.403265000000000,-1, , ,Yes
591,455,Steelhead_survey_Reaches-192,Transient,Debris Jam,0.000000000000000,0.000000000000000,0.000000000000000,552.000000000000000,7.000000000000000,46.624206000000001,-123.395763000000000,0,no measurements obtained, ,No
592,456,Steelhead_survey_Reaches-192,Permenant,Falls,1.500000000000000,3.000000000000000,1.500000000000000,553.000000000000000,10.000000000000000,46.625239000000001,-123.391702000000000,0,PPD >1.5, ,No
593,457,Steelhead_survey_Reaches-192,Permenant,"Chute, Bedrock Slide",1.400000000000000,5.000000000000000,0.600000000000000,555.000000000000000,6.000000000000000,46.626311999999999,-123.385606000000000,0,VD and HD estimated, ,No
594,458,Steelhead_survey_Reaches-192,Transient,Beaver Dam,1.600000000000000,2.000000000000000,0.100000000000000,549.000000000000000,5.000000000000000,46.613405000000000,-123.431884999999990,-1, , ,Yes
595,459,Steelhead_survey_Reaches-205,Transient,"Debris Jam, Beaver Dam",1.500000000000000,0.700000000000000,0.100000000000000,239.000000000000000,8.000000000000000,46.665424999999999,-122.599787000000010,-1,"water coming throuhg mud and sticks, difficult to pass", ,Yes
596,460,Steelhead_survey_Reaches-205,Transient,LWD,2.000000000000000,15.000000000000000,0.300000000000000,240.000000000000000,8.000000000000000,46.659866000000001,-122.606312000000000,-1,"very large log jam, would be difficult for fish to pass", ,Yes
597,461,Steelhead_survey_Reaches-205,Transient,Falls,1.500000000000000,0.500000000000000,0.200000000000000,242.000000000000000,8.000000000000000,46.658245999999998,-122.606418000000010,-1,"channel braided, there are other paths", ,Yes
598,462,Steelhead_survey_Reaches-205,Transient,LWD,0.800000000000000,10.000000000000000,0.300000000000000,263.000000000000000,6.000000000000000,46.656587999999999,-122.604603999999990,0, , ,No
599,463,Steelhead_survey_Reaches-205,Transient,Beaver Dam,0.600000000000000,0.700000000000000,0.300000000000000,265.000000000000000,5.000000000000000,46.654134999999997,-122.603903000000000,0, , ,No
600,464,Steelhead_survey_Reaches-205,Transient,Beaver Dam,1.000000000000000,0.600000000000000,1.500000000000000,265.000000000000000,5.000000000000000,46.654134999999997,-122.603903000000000,0,15m downstream from other beaver dam at same waypoint, ,No
601,465,Steelhead_survey_Reaches-205,Transient,Beaver Dam,0.600000000000000,0.600000000000000,0.100000000000000,267.000000000000000,5.000000000000000,46.650708999999999,-122.603091000000010,0,in left braid, ,No
602,466,Steelhead_survey_Reaches-227,Transient,Beaver Dam,0.900000000000000,0.600000000000000,0.200000000000000,642.000000000000000,12.000000000000000,47.196176000000001,-123.318225000000000,0, , ,No
603,467,Steelhead_survey_Reaches-239,Transient,Beaver Dam,0.920000000000000,0.900000000000000,1.100000000000000,874.000000000000000,8.000000000000000,46.843449999999997,-123.879239000000000,0, , ,No
604,468,Steelhead_survey_Reaches-239,Transient,Beaver Dam,0.340000000000000,0.870000000000000,0.040000000000000,875.000000000000000,10.000000000000000,46.843953999999997,-123.879845000000000,0, , ,No
605,469,Steelhead_survey_Reaches-239,Transient,Beaver Dam,0.640000000000000,1.650000000000000,0.540000000000000,876.000000000000000,3.000000000000000,46.847745000000003,-123.886095999999990,0, , ,No
606,470,Steelhead_survey_Reaches-239,Transient,"LWD, Debris Jam",0.390000000000000,1.260000000000000,1.210000000000000,877.000000000000000,4.000000000000000,46.847225999999999,-123.889818000000010,0, , ,No
607,471,Steelhead_survey_Reaches-239,Transient,Beaver Dam,0.460000000000000,1.430000000000000,0.510000000000000,878.000000000000000,4.000000000000000,46.848166999999997,-123.890255999999990,0, , ,No
608,472,Steelhead_survey_Reaches-239,Transient,Beaver Dam,0.920000000000000,2.000000000000000,0.420000000000000,879.000000000000000,6.000000000000000,46.850385000000003,-123.892219000000000,0, , ,No
609,473,Steelhead_survey_Reaches-239,Transient,Beaver Dam,0.360000000000000,0.950000000000000,0.330000000000000,880.000000000000000,8.000000000000000,46.851393999999999,-123.892286000000000,0, , ,No
610,474,Steelhead_survey_Reaches-246,Permenant,Falls,0.750000000000000,0.800000000000000,0.250000000000000,717.000000000000000,5.000000000000000,47.444274000000000,-123.636636000000000,0, , ,No
611,475,Steelhead_survey_Reaches-246,Permenant,Falls,2.300000000000000,3.600000000000000,0.230000000000000,718.000000000000000,7.000000000000000,47.444932999999999,-123.634238999999990,-1, , ,Yes
612,476,Steelhead_survey_Reaches-246,Permenant,Falls,1.350000000000000,1.800000000000000,1.900000000000000,720.000000000000000,15.000000000000000,47.443776000000000,-123.656786000000000,0, , ,No
613,477,Steelhead_survey_Reaches-246,Permenant,Falls,1.850000000000000,2.900000000000000,1.200000000000000,721.000000000000000,13.000000000000000,47.443700000000000,-123.657221000000010,-1, , ,Yes
614,478,Steelhead_survey_Reaches-250,Permenant,Falls,2.500000000000000,1.000000000000000,2.000000000000000,154.000000000000000,10.000000000000000,47.363036000000001,-123.818799000000000,-1,estimated measurements, ,Yes
615,479,Steelhead_survey_Reaches-250,Permenant,Falls,2.100000000000000,2.100000000000000,0.000000000000000,155.000000000000000,6.000000000000000,47.362670999999999,-123.818537000000010,0,"no PPD, estimated measurements", ,No
616,480,Steelhead_survey_Reaches-250,Permenant,Falls,2.200000000000000,3.200000000000000,1.300000000000000,156.000000000000000,6.000000000000000,47.362594999999999,-123.818305000000000,-1, , ,Yes
617,481,Steelhead_survey_Reaches-250,Permenant,Falls,8.000000000000000,8.000000000000000,0.600000000000000,157.000000000000000,6.000000000000000,47.362485000000000,-123.818423999999990,-1,estimated measurements; ""killer falls!"", ,Yes
618,482,Steelhead_survey_Reaches-262,Transient,LWD,0.000000000000000,0.000000000000000,0.000000000000000,765.000000000000000,9.000000000000000,47.307248000000001,-123.906249000000000,0,log jam; no measurements obtained, ,No
619,483,Steelhead_survey_Reaches-268,Transient,"Debris Jam, Beaver Dam",0.200000000000000,1.000000000000000,0.400000000000000,192.000000000000000,10.000000000000000,47.117794000000004,-123.848389999999990,0, , ,No
620,484,Steelhead_survey_Reaches-268,Transient,Debris Jam,0.300000000000000,1.800000000000000,0.200000000000000,193.000000000000000,10.000000000000000,47.117604000000000,-123.847958000000010,0, , ,No
621,485,Steelhead_survey_Reaches-268,Transient,"LWD, Debris Jam",1.000000000000000,3.000000000000000,0.400000000000000,194.000000000000000,7.000000000000000,47.114145000000001,-123.846335999999990,0, , ,No
622,486,Steelhead_survey_Reaches-268,Transient,"LWD, Debris Jam",1.500000000000000,3.000000000000000,0.600000000000000,200.000000000000000,6.000000000000000,47.099955999999999,-123.853204000000010,-1,"water seems to be flowing under, not sure how much space", ,Yes
623,487,Steelhead_survey_Reaches-268,Transient,LWD,0.700000000000000,1.000000000000000,0.700000000000000,202.000000000000000,7.000000000000000,47.097383000000001,-123.863311999999990,0, , ,No
624,488,Steelhead_survey_Reaches-275,Transient,"Falls, LWD",2.000000000000000,5.000000000000000,0.200000000000000,261.000000000000000,8.000000000000000,46.693140000000000,-123.366957000000000,-1, , ,Yes
625,489,Steelhead_survey_Reaches-275,Transient,LWD,3.000000000000000,10.000000000000000,0.100000000000000,262.000000000000000,11.000000000000000,46.693174999999997,-123.366381000000000,-1, , ,Yes
626,490,Steelhead_survey_Reaches-275,Transient,LWD,0.000000000000000,0.000000000000000,0.000000000000000,263.000000000000000,11.000000000000000,46.692875999999998,-123.358301000000000,0,log jam; no measurements taken, ,No
627,491,Steelhead_survey_Reaches-275,Permenant,Falls,2.000000000000000,3.500000000000000,0.300000000000000,265.000000000000000,7.000000000000000,46.692160000000001,-123.376934000000010,-1,left braid, ,Yes
628,492,Steelhead_survey_Reaches-275,Transient,"Falls, Debris Jam",2.300000000000000,5.000000000000000,0.100000000000000,265.000000000000000,7.000000000000000,46.692160000000001,-123.376934000000010,-1,middle braid (right braid dry), ,Yes
629,493,Steelhead_survey_Reaches-275,Permenant,Falls,1.500000000000000,1.750000000000000,1.500000000000000,266.000000000000000,6.000000000000000,46.690241000000000,-123.381354000000000,0,"PPD >1.5m, could not effectively obtain PPD without toping waders", ,No
630,494,Steelhead_survey_Reaches-275,Permenant,Falls,1.700000000000000,2.500000000000000,1.250000000000000,267.000000000000000,7.000000000000000,46.690254000000003,-123.381674000000000,-1,"complete barrier at current flows, could be passable at higher flows", ,Yes
631,495,Steelhead_survey_Reaches-275,Permenant,Falls,2.100000000000000,6.000000000000000,1.500000000000000,268.000000000000000,6.000000000000000,46.690283000000001,-123.381833000000000,-1, , ,Yes
632,496,Steelhead_survey_Reaches-279,Transient,"Falls, LWD",1.400000000000000,0.500000000000000,0.300000000000000,928.000000000000000,7.000000000000000,46.722085000000000,-122.684576000000010,0, , ,No
633,497,Steelhead_survey_Reaches-284,Permenant,Falls,0.700000000000000,0.300000000000000,0.800000000000000,867.000000000000000,8.000000000000000,47.203656000000002,-123.748198000000000,0, , ,No
634,498,Steelhead_survey_Reaches-284,Transient,Debris Jam,0.000000000000000,3.500000000000000,0.000000000000000,868.000000000000000,12.000000000000000,47.205382000000000,-123.748568000000010,0,no VD or PPD measurements taken, ,No
635,499,Steelhead_survey_Reaches-284,Transient,Debris Jam,0.000000000000000,0.000000000000000,0.000000000000000,870.000000000000000,8.000000000000000,47.209936999999996,-123.748411000000000,0,"water flows under DJ, no measurements obtained", ,No
636,500,Steelhead_survey_Reaches-310,Transient,"Falls, LWD",1.200000000000000,1.500000000000000,0.900000000000000,251.000000000000000,6.000000000000000,46.673521999999998,-122.541487000000000,0, , ,No
637,501,Steelhead_survey_Reaches-310,Transient,LWD,8.000000000000000,10.000000000000000,0.000000000000000,253.000000000000000,12.000000000000000,46.674669000000002,-122.538576000000010,0,no PPD obtained; not a complete barrier, ,No
638,502,Steelhead_survey_Reaches-310,Transient,Falls,3.000000000000000,8.000000000000000,0.400000000000000,254.000000000000000,12.000000000000000,46.675424999999997,-122.537741000000000,-1,boulder formed falls with LWD stacked on top, ,Yes
639,503,Steelhead_survey_Reaches-310,Permenant,Falls,2.100000000000000,3.000000000000000,0.300000000000000,255.000000000000000,5.000000000000000,46.675572000000003,-122.537699000000000,-1, , ,Yes
640,504,Steelhead_survey_Reaches-318,Transient,"Falls, LWD",1.570000000000000,1.500000000000000,0.500000000000000,301.000000000000000,8.000000000000000,46.678721000000003,-122.544415000000000,-1, , ,Yes
641,505,Steelhead_survey_Reaches-312,Transient,Beaver Dam,1.200000000000000,1.000000000000000,0.100000000000000,918.000000000000000,4.000000000000000,46.567990000000002,-123.020279000000000,0, , ,No
642,506,Steelhead_survey_Reaches-316,Permenant,Falls,1.280000000000000,1.400000000000000,0.500000000000000,755.000000000000000,12.000000000000000,47.079076999999998,-123.628989000000000,0,"step 1; small falls with no landing zone because capped with log jam, then chuts and falls amidst more logs", ,No
643,507,Steelhead_survey_Reaches-316,Permenant,Falls,0.890000000000000,1.230000000000000,0.200000000000000,755.000000000000000,12.000000000000000,47.079076999999998,-123.628989000000000,0,"step 2; 2nd set of little falls-top is smashed flat by big lods, a 3rd similar drop under logs-cant really ge to it", ,No
644,508,Steelhead_survey_Reaches-316,Permenant,Falls,1.680000000000000,3.710000000000000,0.280000000000000,757.000000000000000,12.000000000000000,47.079242999999998,-123.628178000000010,-1, , ,Yes
645,509,Steelhead_survey_Reaches-316,Permenant,Falls,2.410000000000000,2.790000000000000,0.180000000000000,757.000000000000000,12.000000000000000,47.079242999999998,-123.628178000000010,-1, , ,Yes
646,510,Steelhead_survey_Reaches-323,Transient,LWD,0.000000000000000,0.000000000000000,0.000000000000000,245.000000000000000,8.000000000000000,47.184412999999999,-123.932213000000000,0,"spanning whole channel, possible steelhead barrier; no measurements obtained", ,No
647,511,Steelhead_survey_Reaches-327,Permenant,Falls,5.600000000000000,6.500000000000000,0.580000000000000,810.000000000000000,15.000000000000000,47.055588999999998,-123.613074000000000,-1,estimated measurements, ,Yes
648,512,Steelhead_survey_Reaches-329,Permenant,Falls,2.300000000000000,1.400000000000000,0.000000000000000,902.000000000000000,9.000000000000000,47.452159000000002,-123.561763000000000,0,no PPD obtained, ,No
649,513,Steelhead_survey_Reaches-329,Permenant,Falls,2.900000000000000,2.700000000000000,0.000000000000000,903.000000000000000,14.000000000000000,47.452010999999999,-123.561015000000000,0,no PPD obtained, ,No
650,514,Steelhead_survey_Reaches-329,Permenant,Falls,1.600000000000000,1.700000000000000,1.000000000000000,904.000000000000000,12.000000000000000,47.452236999999997,-123.560867000000000,-1, , ,Yes
651,515,Steelhead_survey_Reaches-329,Permenant,Falls,2.800000000000000,1.800000000000000,0.000000000000000,905.000000000000000,12.000000000000000,47.451999000000001,-123.560481000000000,0,no PPD obtained, ,No
652,516,Steelhead_survey_Reaches-329,Permenant,Falls,0.000000000000000,0.000000000000000,0.000000000000000,906.000000000000000,7.000000000000000,47.451687999999997,-123.559425000000000,0,no measurements obtained; field notes ""impassable falls"", ,No
653,517,Steelhead_survey_Reaches-216,Permenant,Bedrock Slide,1.500000000000000,5.900000000000000,1.100000000000000,1499.000000000000000,7.000000000000000,46.447752999999999,-123.244372000000000,-1, , ,Yes
654,518,Steelhead_survey_Reaches-216,Transient, ,0.000000000000000,0.000000000000000,0.000000000000000,1498.000000000000000,8.000000000000000,46.447457000000000,-123.243502000000010,0,no measurements or type described, ,No
655,519,Steelhead_survey_Reaches-216,Transient, ,0.000000000000000,0.000000000000000,0.000000000000000,1497.000000000000000,5.000000000000000,46.446202999999997,-123.239684999999990,0,no measurements or type described, ,No
656,520,Steelhead_survey_Reaches-216,Permenant,Falls,1.500000000000000,2.750000000000000,0.600000000000000,1496.000000000000000,5.000000000000000,46.444870000000002,-123.238371000000000,-1,two tiers; tier #1, ,Yes
657,521,Steelhead_survey_Reaches-216,Permenant,Falls,1.200000000000000,2.400000000000000,0.300000000000000,1496.000000000000000,5.000000000000000,46.444870000000002,-123.238371000000000,0,two tiers; tier 2, ,No
658,522,Steelhead_survey_Reaches-216,Permenant,Falls,2.750000000000000,1.400000000000000,0.450000000000000,1495.000000000000000,10.000000000000000,46.444960999999999,-123.238303000000000,-1, , ,Yes
659,523,Steelhead_survey_Reaches-216,Transient, ,0.000000000000000,0.000000000000000,0.000000000000000,1494.000000000000000,11.000000000000000,46.444484000000003,-123.238432000000000,0,no measurements or type described, ,No
660,524,Steelhead_survey_Reaches-216,Transient, ,0.000000000000000,0.000000000000000,0.000000000000000,1493.000000000000000,7.000000000000000,46.443826000000001,-123.237660000000010,0,no measurements or type described, ,No
661,525,Steelhead_survey_Reaches-224,Transient, ,0.000000000000000,0.000000000000000,0.000000000000000,1562.000000000000000,15.000000000000000,46.468409000000001,-123.314940000000010,0,no measurements of type described, ,No
662,526,Steelhead_survey_Reaches-288,Transient,Beaver Dam,0.450000000000000,0.600000000000000,0.000000000000000,1579.000000000000000,9.000000000000000,46.392150999999998,-123.285418000000010,0, , ,No
663,527,Steelhead_survey_Reaches-288,Transient,Beaver Dam,1.200000000000000,1.500000000000000,0.400000000000000,1580.000000000000000,10.000000000000000,46.391950000000001,-123.285373000000010,0, , ,No
664,528,Steelhead_survey_Reaches-288,Transient,Beaver Dam,0.800000000000000,0.600000000000000,0.200000000000000,1581.000000000000000,6.000000000000000,46.391810999999997,-123.285691000000000,0,PPD <1', ,No
665,529,Steelhead_survey_Reaches-288,Transient,Beaver Dam,0.600000000000000,0.600000000000000,0.200000000000000,1582.000000000000000,7.000000000000000,46.391545999999998,-123.285746000000000,0, , ,No
666,530,Steelhead_survey_Reaches-288,Transient,Beaver Dam,2.200000000000000,3.400000000000000,0.200000000000000,1583.000000000000000,6.000000000000000,46.391314000000001,-123.285978000000000,-1, , ,Yes
667,531,Steelhead_survey_Reaches-303,Permenant,Cascade,0.300000000000000,0.600000000000000,1.400000000000000,1533.000000000000000,8.000000000000000,46.504728999999998,-123.246122000000000,0,"two tiers, tier 1", ,No
668,532,Steelhead_survey_Reaches-303,Permenant,Cascade,1.400000000000000,1.700000000000000,0.800000000000000,1533.000000000000000,8.000000000000000,46.504728999999998,-123.246122000000000,0,"two tiers, tier 2", ,No
669,533,Chum_survey_Reaches-028,Permenant,Falls,6.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,47.375335999999997,-123.804275000000000,-1,"no HD, PPD, or Acc", ,Yes
670,534,Chum_survey_Reaches-054,Permenant,Falls,4.000000000000000,3.000000000000000,1.000000000000000,218.000000000000000,11.000000000000000,47.281475999000001,-123.778181000000000,-1,Barrier in Rock Creek; falls, ,Yes
671,535,Chum_survey_Reaches-054,Permenant,Cascade,3.000000000000000,10.000000000000000,0.200000000000000,219.000000000000000,11.000000000000000,47.281644999000001,-123.779028000000000,-1,Barrier in Rock Creek; cascade, ,Yes
672,536,Chum_survey_Reaches-054,Permenant,Cascade,1.500000000000000,4.000000000000000,0.600000000000000,220.000000000000000,5.000000000000000,47.282668000000001,-123.781333000000000,-1,Mouth of Rock Creek; possible barrier, ,Yes
673,537,Chum_survey_Reaches-055,Permenant,Falls,4.000000000000000,3.000000000000000,0.600000000000000,122.000000000000000,0.000000000000000,47.290712999000000,-123.786125000000000,-1,Barrier on Widow Creek; falls, ,Yes
674,538,Chum_survey_Reaches-056,Permenant,Falls,10.000000000000000,3.000000000000000,0.500000000000000,216.000000000000000,8.000000000000000,47.297732000000003,-123.782512000000000,-1,Barrier in Trib 0088; falls; no chum; coho present, ,Yes
675,539,Chum_survey_Reaches-052,Permenant,Cascade,2.000000000000000,10.000000000000000,0.000000000000000,213.000000000000000,0.000000000000000,47.261664000000003,-123.787916000000000,-1,End of Trib 0083A survey at gradient barrier, ,Yes
676,540,Chum_survey_Reaches-053,Permenant,Falls,6.000000000000000,8.000000000000000,4.000000000000000,172.000000000000000,0.000000000000000,47.271704000000000,-123.791450000000000,-1,Mouth of Webfoot; barrrier at mouth, ,Yes
677,541,Chum_survey_Reaches-051,Transient,LWD,1.500000000000000,0.200000000000000,0.500000000000000,210.000000000000000,9.000000000000000,47.261273000000003,-123.796139999000000,-1,Barrier in Trib 0083; log jam, ,Yes
678,542,Chum_survey_Reaches-028,Permenant,Falls,6.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,47.375335999000001,-123.804275000000000,-1,Barrier on Rbank Trib 1238019473743 (22.0004D)  just below gorge; no chum, ,Yes
679,543,Chum_survey_Reaches-068,Permenant,"Falls, Cascade",1.500000000000000,1.200000000000000,0.500000000000000,113.000000000000000,0.000000000000000,47.374288999000001,-123.796812000000000,-1,Barrier on Elk Creek; hybrid cascade/falls, ,Yes
680,544,Chum_survey_Reaches-068,Permenant,Cascade,4.000000000000000,20.000000000000000,0.500000000000000,137.000000000000000,16.000000000000000,47.373795999000002,-123.800640000000000,-1,Barrier in Elk Creek; cascade, ,Yes
681,545,Chum_survey_Reaches-068,Permenant,Falls,1.700000000000000,1.000000000000000,1.000000000000000,138.000000000000000,12.000000000000000,47.373955000000002,-123.799733000000000,-1,Barrier in Elk Creek; falls; end of survey, ,Yes
682,546,Chum_survey_Reaches-067,Permenant,Falls,3.000000000000000,2.000000000000000,2.500000000000000,108.000000000000000,0.000000000000000,47.363007000000003,-123.818888000000000,-1,Passage barrier on Grouse; falls, ,Yes
683,547,Chum_survey_Reaches-067,Permenant,Falls,15.000000000000000,10.000000000000000,1.500000000000000,144.000000000000000,11.000000000000000,47.362434000000000,-123.818260000000000,-1,Barrier in Grouse; falls, ,Yes
